1,655,30,1,10,3,90,80,16.5,6,1250,3,6,3,17.33,17.33,650,700
2,692.5,45,1,10,3,90,80,16.5,6,1250,3,6,3,17.33,17.33,530,590
3,745.5,60,1,10,3,90,80,16.5,6,1250,3,6,3,17.33,17.33,390,440
4,827.5,105,1,10,3,90,80,16.5,6,1250,3,6,3,17.33,17.33,240,290
5.0,960.0,160,1,10,3,90,80,16.5,6,1250,3,6,3,17.33,17.33,-120,0.01
5.1,960.0,160,1,10,3,90,80,16.5,6,1250,3,6,3,17.33,17.33,30,150
5.2,960.0,160,1,10,3,90,80,16.5,6,1250,3,6,3,17.33,17.33,-120,0.01
6,1090,100,1,10,3,90,80,16.5,6,1250,3,6,3,17.33,17.33,-270,-220
