1,710,40,1,10,2.5,90,80,14,8.5,1350,3,6,3,17.33,17.33,650,700
2,755,50,1,10,2.5,90,80,11.5,11.5,1350,3,6,3,17.33,17.33,530,590
3,817.5,75,1,10,2.5,90,80,11.5,11.5,1350,3,6,3,17.33,17.33,390,440
4,892.5,75,1,10,2.5,90,80,11.5,11.5,1350,3,6,3,17.33,17.33,240,290
5.0,987.5,105,1,10,2.5,90,80,11.5,11.5,1350,3,6,3,17.33,17.33,-120,0.01
5.1,1017.5,115,1,10,2.5,90,80,11.5,11.5,1350,3,6,3,17.33,17.33,30,150
5.2,1030,140,1,10,2.5,90,80,11.5,11.5,1350,3,6,3,17.33,17.33,-120,0.01
6,1150,100,1,10,2.5,90,80,11.5,11.5,1350,3,6,3,17.33,17.33,-270,-220
